sched_name,throughput_mbps
x7ti_OTAC_little_3big_4little_bpfland_default,24.545
x7ti_OTAC_little_3big_4little_bpfland_default,24.610
x7ti_OTAC_little_3big_4little_bpfland_default,24.242
x7ti_OTAC_little_3big_4little_bpfland_default,24.638
x7ti_OTAC_little_3big_4little_bpfland_default,24.395
x7ti_OTAC_little_3big_4little_bpfland_default,24.431
x7ti_OTAC_little_3big_4little_bpfland_default,24.292
x7ti_OTAC_little_6big_8little_bpfland_default,44.558
x7ti_OTAC_little_6big_8little_bpfland_default,44.468
x7ti_OTAC_little_6big_8little_bpfland_default,44.179
x7ti_OTAC_little_6big_8little_bpfland_default,44.030
x7ti_OTAC_little_6big_8little_bpfland_default,44.247
x7ti_OTAC_little_6big_8little_bpfland_default,43.909
x7ti_OTAC_little_6big_8little_bpfland_default,43.745
x7ti_OTAC_little_6big_8little_bpfland_default,43.913
x7ti_OTAC_little_6big_8little_bpfland_default,44.111
x7ti_OTAC_little_6big_8little_bpfland_default,44.376
x7ti_2CATAC_3big_4little_bpfland_energy,15.076
x7ti_2CATAC_3big_4little_bpfland_energy,14.949
x7ti_2CATAC_3big_4little_bpfland_energy,14.935
x7ti_2CATAC_3big_4little_bpfland_energy,14.957
x7ti_2CATAC_3big_4little_bpfland_energy,15.004
x7ti_2CATAC_3big_4little_bpfland_energy,14.934
x7ti_2CATAC_3big_4little_bpfland_energy,14.907
x7ti_2CATAC_3big_4little_bpfland_energy,14.908
x7ti_2CATAC_3big_4little_bpfland_energy,14.938
x7ti_2CATAC_3big_4little_bpfland_energy,15.053
x7ti_2CATAC_6big_8little_bpfland_energy,30.773
x7ti_2CATAC_6big_8little_bpfland_energy,30.953
x7ti_2CATAC_6big_8little_bpfland_energy,30.610
x7ti_2CATAC_6big_8little_bpfland_energy,30.720
x7ti_2CATAC_6big_8little_bpfland_energy,30.759
x7ti_2CATAC_6big_8little_bpfland_energy,30.664
x7ti_2CATAC_6big_8little_bpfland_energy,30.793
